customer_id,segment_name,recency_days,frequency_180d,monetary_180d,R,F,M,rfm_score,return_rate_180d,avg_discount_pct_180d,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,last_visit_days_ago,engagement_score,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST00219,Mid_Tier_At_Risk,154,2,1225.24,1,3,4,8,0.0,0.47,0,0.0,3,30,10,welcome_offer,high,1
CUST00220,Mid_Tier_At_Risk,25,2,745.67,4,3,3,10,0.0,0.19,1,0.0,14,10,23,none,medium,0
CUST00221,New_Customers,7,2,781.03,5,3,3,11,0.0,0.345,0,0.0,16,2,30,welcome_offer,low,0
CUST00222,Dormant,186,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,22,1,welcome_offer,high,1
CUST00223,Mid_Tier_At_Risk,103,1,757.58,2,1,3,6,0.0,0.53,0,0.0,1,20,1,welcome_offer,high,1
CUST00224,Mid_Tier_At_Risk,89,1,747.2,2,1,3,6,0.0,0.4,0,0.0,1,13,5,free_shipping,high,0
CUST00225,Loyal_Slipping,88,2,2563.85,2,3,5,10,0.0,0.335,0,0.0,3,19,6,bundle_discount,high,1
CUST00226,High_Value_Unhappy,54,3,2345.42,3,5,5,13,0.333,0.157,1,1.0,6,34,6,new_launch,medium,0
CUST00227,Dormant,153,1,1070.42,1,1,3,5,0.0,0.37,0,0.0,0,29,0,bundle_discount,high,1
CUST00228,Loyal_Slipping,82,3,1343.2,3,5,4,12,0.0,0.33,0,0.0,6,11,13,free_shipping,high,1
CUST00229,Mid_Tier_At_Risk,92,1,558.95,2,1,2,5,0.0,0.17,0,0.0,8,8,10,new_launch,high,1
CUST00230,Champions,37,6,6235.96,4,5,5,14,0.0,0.218,0,0.0,17,14,25,none,medium,0
CUST00231,Mid_Tier_At_Risk,23,1,397.92,4,1,2,7,0.0,0.29,0,0.0,6,0,6,free_shipping,low,0
CUST00232,New_Customers,55,1,786.26,3,1,3,7,0.0,0.33,0,0.0,2,1,2,bundle_discount,medium,0
CUST00233,Mid_Tier_At_Risk,361,0,0.0,1,1,1,3,0.0,0.0,0,0.0,5,60,13,new_launch,high,1
CUST00234,Mid_Tier_At_Risk,17,2,1421.1,5,3,4,12,0.0,0.135,0,0.0,6,0,6,welcome_offer,low,0
CUST00235,Mid_Tier_At_Risk,125,1,556.26,2,1,2,5,0.0,0.34,0,0.0,2,29,6,none,high,0
CUST00236,Mid_Tier_At_Risk,62,1,782.89,3,1,3,7,0.0,0.37,1,0.0,8,8,8,free_shipping,medium,0
CUST00237,Champions,15,4,3607.29,5,5,5,15,0.0,0.253,0,0.0,8,0,15,welcome_offer,low,0
CUST00238,Mid_Tier_At_Risk,78,1,643.9,3,1,2,6,0.0,0.33,1,0.0,1,8,1,bundle_discount,high,0
CUST00239,Mid_Tier_At_Risk,320,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,60,6,bundle_discount,high,1
CUST00240,Mid_Tier_At_Risk,56,2,2277.31,3,3,5,11,0.0,0.18,1,0.0,4,16,5,bundle_discount,medium,0
CUST00241,Champions,6,2,2710.93,5,3,5,13,0.0,0.37,0,0.0,12,0,19,new_launch,low,0
CUST00242,Champions,82,3,2195.42,3,5,5,13,0.0,0.317,0,0.0,11,5,27,none,high,0
CUST00243,Mid_Tier_At_Risk,69,1,444.6,3,1,2,6,1.0,0.43,1,0.0,3,22,3,free_shipping,medium,1
CUST00244,Loyal_Slipping,144,2,2449.86,2,3,5,10,0.0,0.225,0,0.0,1,23,1,welcome_offer,high,1
CUST00245,Loyal_Slipping,73,2,1245.78,3,3,4,10,0.0,0.36,0,0.0,6,16,19,free_shipping,medium,0
CUST00246,Mid_Tier_At_Risk,52,2,852.1,3,3,3,9,0.0,0.24,1,1.0,6,13,10,none,medium,0
CUST00247,Mid_Tier_At_Risk,57,2,937.32,3,3,3,9,0.0,0.5,0,0.0,5,14,12,bundle_discount,medium,1
CUST00248,Loyal_Slipping,71,3,1182.12,3,5,4,12,0.0,0.31,0,0.0,2,15,4,none,medium,0
CUST00249,Mid_Tier_At_Risk,162,1,244.33,1,1,1,3,0.0,0.38,0,0.0,5,31,9,free_shipping,high,1
CUST00250,Mid_Tier_At_Risk,35,1,837.19,4,1,3,8,0.0,0.3,0,0.0,6,2,6,new_launch,low,0
CUST00251,New_Customers,41,1,966.73,4,1,3,8,1.0,0.37,1,1.0,14,9,14,free_shipping,medium,1
CUST00252,Mid_Tier_At_Risk,190,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,23,10,free_shipping,high,1
CUST00253,Mid_Tier_At_Risk,191,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,34,6,new_launch,high,1
CUST00254,Mid_Tier_At_Risk,183,0,0.0,1,1,1,3,0.0,0.0,0,0.0,4,26,7,free_shipping,high,1
CUST00255,High_Value_Unhappy,22,4,2792.14,4,5,5,14,0.25,0.2,1,1.0,10,19,16,bundle_discount,medium,0
CUST00256,Dormant,181,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,34,1,free_shipping,high,1
CUST00257,Mid_Tier_At_Risk,55,2,1042.47,3,3,3,9,0.0,0.3,0,0.0,7,19,7,free_shipping,medium,0
CUST00258,Champions,42,3,2284.5,4,5,5,14,0.0,0.33,0,0.0,7,7,11,free_shipping,medium,0
CUST00259,Dormant,192,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,31,0,new_launch,high,1
CUST00260,Mid_Tier_At_Risk,2,2,1820.81,5,3,4,12,0.0,0.395,0,0.0,7,7,8,bundle_discount,low,0
CUST00261,New_Customers,51,1,350.44,3,1,1,5,0.0,0.44,0,0.0,0,0,0,free_shipping,high,0
CUST00262,Mid_Tier_At_Risk,9,2,1318.44,5,3,4,12,0.0,0.12,0,0.0,5,9,5,new_launch,low,0
CUST00263,High_Value_Unhappy,25,3,1618.39,4,5,4,13,0.667,0.373,2,0.0,15,11,25,welcome_offer,medium,0
CUST00264,Mid_Tier_At_Risk,31,2,671.1,4,3,2,9,0.0,0.31,1,0.0,7,0,11,free_shipping,medium,1
CUST00265,Mid_Tier_At_Risk,77,1,510.24,3,1,2,6,0.0,0.38,0,0.0,7,28,11,none,high,0
CUST00266,Loyal_Slipping,158,2,2193.55,1,4,5,10,0.5,0.295,0,0.0,1,22,1,new_launch,high,1
CUST00267,Mid_Tier_At_Risk,29,1,441.97,4,1,2,7,0.0,0.37,1,0.0,8,11,8,new_launch,medium,1
CUST00268,Mid_Tier_At_Risk,9,2,1517.09,5,4,4,13,0.0,0.415,1,0.0,6,8,13,welcome_offer,medium,0
CUST00269,Champions,30,3,2563.93,4,5,5,14,0.0,0.33,0,0.0,11,10,16,new_launch,low,0
CUST00270,Loyal_Slipping,75,2,968.72,3,4,3,10,0.0,0.24,0,0.0,8,7,19,bundle_discount,medium,0
CUST00271,Mid_Tier_At_Risk,32,2,1421.17,4,4,4,12,0.0,0.19,0,0.0,1,0,3,new_launch,low,0
CUST00272,Champions,12,5,3882.03,5,5,5,15,0.0,0.208,0,0.0,7,1,7,bundle_discount,low,0
CUST00273,Champions,13,5,4433.41,5,5,5,15,0.0,0.194,0,0.0,7,1,12,welcome_offer,low,0
CUST00274,New_Customers,71,1,695.0,3,1,3,7,0.0,0.36,0,0.0,1,2,2,bundle_discount,high,0
CUST00275,Mid_Tier_At_Risk,241,0,0.0,1,1,1,3,0.0,0.0,0,0.0,5,51,11,new_launch,high,1
CUST00276,Mid_Tier_At_Risk,47,2,3495.3,3,4,5,12,0.0,0.215,0,0.0,9,14,13,free_shipping,medium,0
CUST00277,Mid_Tier_At_Risk,2,1,304.61,5,1,1,7,0.0,0.23,0,0.0,2,12,2,none,low,0
CUST00278,Mid_Tier_At_Risk,69,1,339.56,3,1,1,5,0.0,0.27,1,0.0,7,22,9,bundle_discount,medium,1
CUST00279,Champions,12,3,2035.77,5,5,5,15,0.0,0.323,0,0.0,9,0,16,none,low,0
CUST00280,Champions,10,2,1858.49,5,4,4,13,0.0,0.2,0,0.0,6,4,9,welcome_offer,low,0
CUST00281,Mid_Tier_At_Risk,35,2,1161.06,4,4,3,11,0.0,0.335,0,0.0,3,9,3,new_launch,low,1
CUST00282,Dormant,296,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,1,new_launch,high,1
CUST00283,High_Value_Unhappy,18,3,2546.58,5,5,5,15,0.0,0.323,1,1.0,8,6,8,none,medium,0
CUST00284,Mid_Tier_At_Risk,291,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,6,new_launch,high,1
CUST00285,Mid_Tier_At_Risk,13,2,1070.21,5,4,3,12,0.0,0.38,0,0.0,10,16,10,bundle_discount,low,0
CUST00286,Mid_Tier_At_Risk,369,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,60,5,free_shipping,high,1
CUST00287,Loyal_Slipping,69,2,2536.41,3,4,5,12,0.0,0.185,0,0.0,8,15,13,none,medium,0
CUST00288,Mid_Tier_At_Risk,110,2,1096.1,2,4,3,9,0.0,0.255,0,0.0,1,20,1,new_launch,high,1
CUST00289,New_Customers,5,2,811.06,5,4,3,12,0.0,0.36,0,0.0,5,0,8,none,low,0
CUST00290,New_Customers,9,1,251.16,5,1,1,7,0.0,0.34,1,1.0,6,1,6,new_launch,medium,0
CUST00291,Mid_Tier_At_Risk,58,1,1708.29,3,1,4,8,0.0,0.2,1,0.0,4,23,9,welcome_offer,medium,1
CUST00292,New_Customers,43,1,657.91,4,1,2,7,1.0,0.08,1,0.0,6,0,15,none,medium,0
CUST00293,Mid_Tier_At_Risk,230,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,59,11,new_launch,high,1
CUST00294,Mid_Tier_At_Risk,102,1,1714.42,2,1,4,7,0.0,0.12,0,0.0,15,35,33,bundle_discount,high,0
CUST00295,Mid_Tier_At_Risk,16,1,556.31,5,1,2,8,0.0,0.51,0,0.0,2,5,2,free_shipping,low,0
CUST00296,Dormant,132,1,560.55,2,1,2,5,0.0,0.12,0,0.0,2,30,2,none,high,1
CUST00297,Mid_Tier_At_Risk,154,1,1130.29,1,1,3,5,0.0,0.16,0,0.0,13,30,21,welcome_offer,high,1
CUST00298,Mid_Tier_At_Risk,201,0,0.0,1,1,1,3,0.0,0.0,0,0.0,6,50,13,new_launch,high,1
CUST00299,Dormant,343,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,60,0,free_shipping,high,1
CUST00300,Mid_Tier_At_Risk,5,1,459.9,5,1,2,8,0.0,0.42,0,0.0,5,1,5,none,low,0
CUST00301,High_Value_Unhappy,9,2,1279.6,5,4,4,13,0.0,0.205,1,1.0,7,13,7,welcome_offer,medium,0
CUST00302,High_Value_Unhappy,148,2,1740.35,1,4,4,9,0.5,0.38,0,0.0,4,27,12,new_launch,high,1
CUST00303,Mid_Tier_At_Risk,48,2,1965.56,3,4,5,12,0.0,0.175,0,0.0,6,12,9,none,medium,0
CUST00304,Loyal_Slipping,87,2,1687.98,2,4,4,10,0.0,0.205,0,0.0,4,5,15,new_launch,high,1
CUST00305,Mid_Tier_At_Risk,166,1,531.59,1,1,2,4,0.0,0.19,0,0.0,6,33,7,welcome_offer,high,1
CUST00306,Mid_Tier_At_Risk,19,3,2579.16,5,5,5,15,0.0,0.19,1,0.0,2,0,10,welcome_offer,medium,0
CUST00307,Mid_Tier_At_Risk,32,1,307.42,4,1,1,6,1.0,0.5,1,0.0,0,13,2,none,high,1
CUST00308,Loyal_Slipping,66,2,1535.15,3,4,4,11,0.0,0.26,0,0.0,7,27,11,none,medium,0
CUST00309,Mid_Tier_At_Risk,8,1,1014.02,5,1,3,9,0.0,0.35,0,0.0,13,12,22,none,low,1
CUST00310,New_Customers,22,1,578.27,4,1,2,7,1.0,0.2,1,1.0,5,8,7,bundle_discount,medium,0
CUST00311,New_Customers,48,1,1336.82,3,1,4,8,0.0,0.1,0,0.0,4,0,4,free_shipping,medium,1
CUST00312,New_Customers,64,1,486.27,3,1,2,6,0.0,0.2,0,0.0,9,7,9,free_shipping,medium,1
CUST00313,Mid_Tier_At_Risk,162,1,769.77,1,1,3,5,0.0,0.33,0,0.0,16,37,18,free_shipping,high,1
CUST00314,New_Customers,16,1,560.98,5,1,2,8,0.0,0.29,0,0.0,0,14,0,welcome_offer,high,1
CUST00315,Champions,17,6,6768.08,5,5,5,15,0.0,0.33,0,0.0,11,0,25,free_shipping,low,0
CUST00316,Mid_Tier_At_Risk,97,2,1079.82,2,4,3,9,0.5,0.32,0,0.0,1,30,10,new_launch,high,1
CUST00317,Mid_Tier_At_Risk,100,1,1353.24,2,1,4,7,0.0,0.19,0,0.0,8,25,8,none,high,1
CUST00318,Mid_Tier_At_Risk,47,2,1908.68,3,4,5,12,0.0,0.27,0,0.0,2,8,8,none,medium,0
CUST00319,Dormant,147,1,460.74,2,1,2,5,0.0,0.33,0,0.0,0,29,0,bundle_discount,high,1
CUST00320,Champions,25,3,1395.26,4,5,4,13,0.0,0.297,0,0.0,10,19,17,none,low,0
CUST00321,Mid_Tier_At_Risk,116,2,1114.17,2,4,3,9,0.0,0.31,0,0.0,1,20,7,bundle_discount,high,1
CUST00322,Champions,4,5,3351.86,5,5,5,15,0.0,0.384,0,0.0,5,2,6,new_launch,low,0
CUST00323,Champions,5,2,2509.86,5,4,5,14,0.0,0.3,0,0.0,6,9,9,welcome_offer,low,0
CUST00324,Dormant,274,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,60,1,new_launch,high,1
CUST00325,Champions,44,3,3542.89,4,5,5,14,0.0,0.24,0,0.0,6,7,16,welcome_offer,medium,0
CUST00326,Mid_Tier_At_Risk,124,1,471.14,2,1,2,5,0.0,0.22,0,0.0,7,26,17,none,high,1
CUST00327,Mid_Tier_At_Risk,2,1,367.29,5,1,1,7,0.0,0.41,0,0.0,7,14,16,bundle_discount,low,1
CUST00328,Mid_Tier_At_Risk,322,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,60,4,bundle_discount,high,1
CUST00329,Mid_Tier_At_Risk,1,1,299.28,5,1,1,7,0.0,0.06,0,0.0,1,0,1,welcome_offer,high,0
CUST00330,Loyal_Slipping,74,3,1307.8,3,5,4,12,0.0,0.33,1,0.0,1,12,1,none,medium,0
CUST00331,Dormant,151,1,505.92,1,1,2,4,0.0,0.49,0,0.0,1,27,1,free_shipping,high,1
CUST00332,High_Value_Unhappy,24,2,2059.8,4,4,5,13,0.5,0.375,2,1.0,0,6,3,bundle_discount,medium,0
CUST00333,Mid_Tier_At_Risk,75,1,870.15,3,1,3,7,0.0,0.07,0,0.0,3,21,3,new_launch,medium,0
CUST00334,Mid_Tier_At_Risk,85,1,731.49,3,1,3,7,1.0,0.07,1,0.0,2,29,2,new_launch,high,1
CUST00335,Mid_Tier_At_Risk,148,2,1328.14,1,4,4,9,0.0,0.38,0,0.0,7,22,11,free_shipping,high,0
CUST00336,Mid_Tier_At_Risk,29,2,1156.25,4,4,3,11,0.0,0.135,0,0.0,5,2,5,new_launch,low,0
CUST00337,New_Customers,7,2,1887.73,5,4,4,13,0.0,0.385,1,0.0,2,9,3,welcome_offer,medium,1
CUST00338,New_Customers,12,1,887.38,5,1,3,9,1.0,0.27,1,1.0,6,8,6,bundle_discount,medium,0
CUST00339,Mid_Tier_At_Risk,92,1,465.18,2,1,2,5,0.0,0.17,0,0.0,13,12,13,free_shipping,high,0
CUST00340,Champions,46,3,1900.4,4,5,5,14,0.333,0.237,0,0.0,8,10,11,new_launch,medium,0
CUST00341,New_Customers,19,1,790.16,5,1,3,9,0.0,0.46,0,0.0,11,5,11,none,low,0
CUST00342,High_Value_Unhappy,1,2,2309.31,5,4,5,14,0.0,0.335,1,1.0,9,4,12,free_shipping,medium,0
CUST00343,Mid_Tier_At_Risk,94,1,410.91,2,1,2,5,0.0,0.13,0,0.0,7,20,10,none,high,0
CUST00344,Mid_Tier_At_Risk,189,0,0.0,1,1,1,3,0.0,0.0,0,0.0,5,41,5,welcome_offer,high,0
CUST00345,Champions,3,3,3946.38,5,5,5,15,0.0,0.127,0,0.0,15,0,20,bundle_discount,low,0
CUST00346,Mid_Tier_At_Risk,72,1,494.2,3,1,2,6,0.0,0.34,0,0.0,13,7,19,new_launch,medium,0
CUST00347,Mid_Tier_At_Risk,184,0,0.0,1,1,1,3,0.0,0.0,0,0.0,8,45,14,new_launch,high,1
CUST00348,Champions,1,3,2509.74,5,5,5,15,0.0,0.257,0,0.0,14,4,20,new_launch,low,0
CUST00349,Champions,74,3,2183.21,3,5,5,13,0.0,0.243,0,0.0,2,18,2,none,medium,0
CUST00350,New_Customers,41,1,537.51,4,1,2,7,0.0,0.12,0,0.0,18,0,28,free_shipping,medium,0
CUST00351,High_Value_Unhappy,9,3,2713.22,5,5,5,15,0.333,0.287,1,1.0,4,1,7,none,medium,0
CUST00352,New_Customers,27,1,1000.77,4,1,3,8,0.0,0.12,0,0.0,13,16,20,new_launch,low,0
CUST00353,Mid_Tier_At_Risk,118,2,753.92,2,4,3,9,0.0,0.215,0,0.0,4,27,8,free_shipping,high,1
CUST00354,Mid_Tier_At_Risk,36,2,1158.36,4,4,3,11,0.0,0.365,0,0.0,4,16,8,none,medium,0
CUST00355,Mid_Tier_At_Risk,171,1,715.18,1,1,3,5,0.0,0.03,0,0.0,4,32,11,new_launch,high,1
CUST00356,Champions,7,4,2192.57,5,5,5,15,0.0,0.215,0,0.0,10,7,15,new_launch,low,0
CUST00357,New_Customers,42,1,513.15,4,1,2,7,0.0,0.29,1,1.0,9,2,18,new_launch,medium,1
CUST00358,Loyal_Slipping,101,2,1523.36,2,4,4,10,0.0,0.335,0,0.0,4,1,8,free_shipping,high,1
CUST00359,Champions,3,3,2276.09,5,5,5,15,0.0,0.243,0,0.0,0,0,4,none,low,0
CUST00360,Mid_Tier_At_Risk,2,1,1731.67,5,1,4,10,0.0,0.33,0,0.0,1,0,1,bundle_discount,high,0
CUST00361,Mid_Tier_At_Risk,169,1,361.04,1,1,1,3,1.0,0.12,0,0.0,3,20,6,new_launch,high,1
CUST00362,Champions,23,3,1795.3,4,5,4,13,0.0,0.277,0,0.0,12,7,15,none,low,0
CUST00363,New_Customers,27,1,413.99,4,1,2,7,0.0,0.32,1,1.0,2,5,2,none,medium,0
CUST00364,Dormant,359,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,60,0,new_launch,high,1
CUST00365,Mid_Tier_At_Risk,158,1,1015.06,1,1,3,5,0.0,0.21,0,0.0,7,21,7,bundle_discount,high,1
CUST00366,Loyal_Slipping,92,2,3930.92,2,4,5,11,0.0,0.235,0,0.0,2,26,2,none,high,0
CUST00367,Mid_Tier_At_Risk,212,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,33,7,none,high,1
CUST00368,Mid_Tier_At_Risk,55,1,348.81,3,1,1,5,1.0,0.25,1,1.0,7,12,8,none,medium,1
CUST00369,Mid_Tier_At_Risk,71,1,910.05,3,1,3,7,0.0,0.16,0,0.0,7,0,10,new_launch,medium,1
CUST00370,Mid_Tier_At_Risk,172,1,452.14,1,1,2,4,0.0,0.42,0,0.0,8,29,14,new_launch,high,1
CUST00371,Mid_Tier_At_Risk,124,1,912.11,2,1,3,6,0.0,0.07,0,0.0,4,10,4,welcome_offer,high,1
CUST00372,Mid_Tier_At_Risk,56,1,431.11,3,1,2,6,0.0,0.38,1,0.0,2,18,2,welcome_offer,medium,0
CUST00373,Loyal_Slipping,73,2,1612.89,3,4,4,11,0.0,0.3,0,0.0,9,20,16,none,medium,1
CUST00374,Mid_Tier_At_Risk,219,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,44,9,none,high,1
CUST00375,Loyal_Slipping,85,2,812.45,3,4,3,10,0.0,0.435,1,1.0,2,17,2,free_shipping,high,1
CUST00376,Mid_Tier_At_Risk,45,2,1345.22,4,4,4,12,0.0,0.12,0,0.0,5,12,6,new_launch,medium,1
CUST00377,Loyal_Slipping,80,3,1386.54,3,5,4,12,0.0,0.313,0,0.0,10,16,17,free_shipping,high,1
CUST00378,Mid_Tier_At_Risk,99,1,1622.32,2,1,4,7,0.0,0.29,0,0.0,4,1,5,bundle_discount,high,1
CUST00379,Mid_Tier_At_Risk,75,1,538.25,3,1,2,6,0.0,0.11,0,0.0,2,4,2,bundle_discount,medium,1
CUST00380,Champions,39,3,1274.45,4,5,4,13,0.0,0.427,0,0.0,8,0,10,new_launch,medium,0
CUST00381,Dormant,182,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,32,2,free_shipping,high,1
CUST00382,Mid_Tier_At_Risk,45,2,766.55,4,4,3,11,0.0,0.105,0,0.0,6,7,6,bundle_discount,medium,0
CUST00383,High_Value_Unhappy,8,5,2977.28,5,5,5,15,0.2,0.214,1,1.0,14,1,20,none,medium,0
CUST00384,New_Customers,26,1,470.31,4,1,2,7,0.0,0.22,0,0.0,0,0,1,bundle_discount,high,0
CUST00385,Loyal_Slipping,63,3,1877.75,3,5,4,12,0.0,0.323,0,0.0,6,25,10,none,medium,0
CUST00386,Champions,0,2,1407.41,5,4,4,13,0.0,0.29,0,0.0,13,1,19,bundle_discount,low,0
CUST00387,New_Customers,40,1,721.21,4,1,3,8,0.0,0.31,0,0.0,1,2,1,free_shipping,high,0
CUST00388,Mid_Tier_At_Risk,37,1,528.39,4,1,2,7,0.0,0.37,0,0.0,6,0,17,bundle_discount,medium,1
CUST00389,High_Value_Unhappy,14,5,3373.19,5,5,5,15,0.0,0.344,1,1.0,11,14,17,new_launch,medium,0
CUST00390,High_Value_Unhappy,54,2,1639.43,3,4,4,11,0.0,0.35,1,1.0,4,5,10,none,medium,1
CUST00391,Champions,1,2,2384.79,5,4,5,14,0.0,0.17,0,0.0,4,0,4,none,low,0
CUST00392,Mid_Tier_At_Risk,133,1,716.98,2,1,3,6,0.0,0.39,0,0.0,4,34,9,free_shipping,high,1
CUST00393,New_Customers,12,2,2231.04,5,4,5,14,0.0,0.19,1,0.0,5,18,11,new_launch,medium,0
CUST00394,Mid_Tier_At_Risk,1,1,404.19,5,1,2,8,0.0,0.21,1,1.0,12,4,12,new_launch,medium,0
CUST00395,Mid_Tier_At_Risk,35,1,633.86,4,1,2,7,0.0,0.48,0,0.0,12,13,12,welcome_offer,low,0
CUST00396,High_Value_Unhappy,10,5,3031.78,5,5,5,15,0.0,0.214,1,1.0,10,0,21,welcome_offer,medium,0
CUST00397,High_Value_Unhappy,79,1,1203.27,3,1,4,8,0.0,0.3,1,1.0,3,22,12,free_shipping,high,1
CUST00398,High_Value_Unhappy,8,3,2505.73,5,5,5,15,0.0,0.237,1,1.0,11,0,11,bundle_discount,medium,0
CUST00399,Mid_Tier_At_Risk,262,0,0.0,1,1,1,3,0.0,0.0,0,0.0,3,45,3,free_shipping,high,1
CUST00400,New_Customers,44,1,402.05,4,1,2,7,0.0,0.61,0,0.0,9,0,9,none,medium,0
CUST00401,New_Customers,66,1,568.99,3,1,2,6,0.0,0.19,1,0.0,2,12,2,welcome_offer,medium,0
CUST00402,Mid_Tier_At_Risk,132,1,192.19,2,1,1,4,0.0,0.28,0,0.0,1,27,5,none,high,1
CUST00403,Champions,21,2,2029.32,4,4,5,13,0.0,0.12,0,0.0,15,0,19,none,low,0
CUST00404,Mid_Tier_At_Risk,193,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,31,4,none,high,1
CUST00405,Mid_Tier_At_Risk,2,1,282.03,5,1,1,7,1.0,0.5,1,1.0,4,5,6,new_launch,medium,1
CUST00406,Mid_Tier_At_Risk,10,3,997.27,5,5,3,13,0.0,0.343,1,0.0,10,5,10,new_launch,medium,0
CUST00407,New_Customers,18,1,1569.01,5,1,4,10,0.0,0.36,0,0.0,0,11,0,bundle_discount,high,0
CUST00408,Mid_Tier_At_Risk,40,1,729.14,4,1,3,8,0.0,0.13,0,0.0,0,0,4,free_shipping,high,0
CUST00409,Mid_Tier_At_Risk,58,3,1404.08,3,5,4,12,0.333,0.29,1,0.0,11,4,17,free_shipping,medium,1
CUST00410,New_Customers,1,2,1365.22,5,4,4,13,0.0,0.22,1,0.0,16,0,23,none,medium,0
CUST00411,Dormant,253,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,54,2,welcome_offer,high,1
CUST00412,Dormant,529,0,0.0,1,1,1,3,0.0,0.0,0,0.0,0,60,2,none,high,1
CUST00413,Mid_Tier_At_Risk,26,1,220.96,4,2,1,7,0.0,0.48,1,1.0,16,0,25,new_launch,medium,0
CUST00414,New_Customers,3,1,311.44,5,2,1,8,1.0,0.32,1,1.0,5,0,12,none,medium,1
CUST00415,Mid_Tier_At_Risk,120,1,1236.13,2,2,4,8,0.0,0.21,0,0.0,1,11,8,bundle_discount,high,1
CUST00416,Mid_Tier_At_Risk,28,2,1020.28,4,4,3,11,0.0,0.285,1,0.0,4,11,4,free_shipping,medium,0
CUST00417,Mid_Tier_At_Risk,151,1,611.96,1,2,2,5,0.0,0.09,0,0.0,0,28,6,welcome_offer,high,1
CUST00418,High_Value_Unhappy,5,2,1919.75,5,4,5,14,0.0,0.14,1,1.0,8,0,16,welcome_offer,medium,0
CUST00419,Loyal_Slipping,98,2,1795.1,2,4,4,10,0.0,0.3,0,0.0,12,30,18,new_launch,high,1
CUST00420,Mid_Tier_At_Risk,18,1,1380.99,5,2,4,11,0.0,0.0,0,0.0,14,0,19,none,low,0
CUST00421,Mid_Tier_At_Risk,0,1,1547.12,5,2,4,11,0.0,0.36,0,0.0,4,0,4,free_shipping,low,0
CUST00422,Mid_Tier_At_Risk,125,1,664.17,2,2,2,6,0.0,0.28,0,0.0,7,26,7,new_launch,high,1
CUST00423,Loyal_Slipping,135,2,1922.89,2,4,5,11,0.0,0.24,0,0.0,1,39,3,new_launch,high,1
CUST00424,Mid_Tier_At_Risk,113,1,625.54,2,2,2,6,0.0,0.26,0,0.0,5,33,13,bundle_discount,high,1
CUST00425,Loyal_Slipping,113,2,1502.44,2,4,4,10,0.0,0.195,0,0.0,12,25,23,new_launch,high,0
CUST00426,Mid_Tier_At_Risk,77,1,718.2,3,2,3,8,0.0,0.35,0,0.0,8,18,8,new_launch,high,1
CUST00427,Mid_Tier_At_Risk,1,2,331.53,5,4,1,10,0.5,0.415,1,1.0,4,6,5,new_launch,medium,1
CUST00428,Loyal_Slipping,74,2,810.98,3,4,3,10,0.0,0.32,0,0.0,1,10,1,bundle_discount,medium,0
CUST00429,Mid_Tier_At_Risk,6,1,432.48,5,2,2,9,0.0,0.26,1,1.0,13,9,23,new_launch,medium,0
CUST00430,Champions,22,3,2369.81,4,5,5,14,0.0,0.283,0,0.0,0,0,2,none,low,0
CUST00431,Mid_Tier_At_Risk,154,2,903.65,1,4,3,8,0.0,0.435,0,0.0,1,31,7,free_shipping,high,1
CUST00432,Loyal_Slipping,112,2,2306.14,2,4,5,11,0.0,0.18,0,0.0,9,18,18,welcome_offer,high,1
CUST00433,Mid_Tier_At_Risk,36,2,1032.26,4,4,3,11,0.0,0.435,1,0.0,10,6,10,free_shipping,medium,0
CUST00434,Mid_Tier_At_Risk,293,0,0.0,1,1,1,3,0.0,0.0,0,0.0,2,47,5,bundle_discount,high,0
CUST00435,Mid_Tier_At_Risk,200,0,0.0,1,1,1,3,0.0,0.0,0,0.0,1,48,4,free_shipping,high,1
CUST00436,Champions,49,3,2100.42,3,5,5,13,0.0,0.24,0,0.0,2,23,2,none,medium,0
CUST00437,Dormant,151,1,729.22,1,2,3,6,0.0,0.25,0,0.0,0,33,0,free_shipping,high,0
CUST00438,Loyal_Slipping,64,3,2466.39,3,5,5,13,1.0,0.16,2,1.0,6,22,15,new_launch,medium,1
CUST00439,Mid_Tier_At_Risk,119,1,501.55,2,2,2,6,0.0,0.41,0,0.0,7,18,7,new_launch,high,1
